"CLAGE","CLNO","DEBTINC","DELINQ","DEROG","LOAN","MORTDUE","NINQ","VALUE","YOJ","BAD","JOB_Mgr","JOB_Office","JOB_Other","JOB_ProfExe","JOB_Sales","JOB_Self","REASON_DebtCon","REASON_HomeImp"
545.600216876195,0,11.6527387959616,0,0,4500,19224.6,0,49044,0,"0",0,0,1,0,0,0,0,1
222.6,13,31.9364735334033,1.2,0.5,4500,57000,1,69050,5,"1",0,0,1,0,0,0,0,1
122.6,22,36.0596975494724,1,0,4500,34184,2,46000,3.5,"1",1,0,0,0,0,0,0,1
125.8,34,36.2088933398513,4,0,4500,66517,0,87000,10,"1",0,0,0,1,0,0,1,0
86.1666666666667,18,31.8140500290892,0,0,4500,45500,0,50000,6,"0",0,0,1,0,0,0,0,1
203.866666666667,20,30.976578336987,0,2,4500,118000,1,146870,4.5,"1",0,0,0,1,0,0,0,1
80.1,10,36.7674372176687,3,2,4500,90000,3,105800,6,"1",0,0,1,0,0,0,0,1
142.824391513498,24,35.2269971919884,0,0,4700,67913,0,97205,2,"0",1,0,0,0,0,0,0,1
283.959538087112,5,36.4754732826378,0,2,4700,71855,0,88566,2,"0",0,0,1,0,0,0,0,1
54.1364774295931,15,34.4165078109021,0,0.0999999999999999,4700,53918,2.6,59511,6,"0",1,0,0,0,0,0,1,0
61.8,17,37.1389669653079,0,0,4700,49100,2,58238,0.1,"1",0,0,0,1,0,0,0,1
182.248331560814,27,29.2090225796956,0,0,4700,88026,0,115506,6,"0",0,0,0,1,0,0,0,1
90.4666666666667,16,22.5080874539824,2,1,4700,26900,1,45000,9,"1",0,0,0,1,0,0,0,1
137.319724808842,23,34.2752937772243,0,0,4800,67317,0,97191,3,"0",1,0,0,0,0,0,0,1
160.146311284359,30,21.5837601207121,3,0,4800,56067,1,63102,9,"0",0,0,0,1,0,0,1,0
275.032394832909,11,43.7176351117471,0,0,4800,80482,0,88342,7,"0",0,0,0,1,0,0,0,1
179.162574709457,31,22.5443928365337,3,0,4900,58688,2,63348,9,"0",0,0,0,1,0,0,1,0
141.858998953769,23,37.7696186101435,0,0,4900,65873,0,90408,2,"0",1,0,0,0,0,0,0,1
101.746766439263,8,33.2431569778701,0,0,4900,25597,0,23031,5,"1",0,0,1,0,0,0,0,1
112.573418882591,15,41.6739963615285,0,0,4900,67794,0,84630,4,"0",0,0,1,0,0,0,0,1
81.5,13,42.1716674330696,0,0,4900,44000,3,59745,10,"1",0,0,1,0,0,0,0,1
151.326060280624,9.9,27.3794505973484,1.6,0.4,4900,28050.8666666667,1.9,28437.5,10.65,"0",0,0,1,0,0,0,0,1
131.933333333333,22,41.537335452538,0,0,4900,170986,0,245300,4.59,"0",0,0,0,0,1,0,1,0
61.6425060799225,14,40.5909100180356,2,1,4900,65576,1,65774,6,"1",0,0,1,0,0,0,0,1
183.635613228834,30,22.795423551833,4,0,4900,57461,0,68494,8,"0",0,0,0,1,0,0,1,0
194.658968938111,22.0857142857143,33.7055877376094,1.4,0.4,4900,60496.7,1.64962962962963,69706,7.25,"0",0,0,0,1,0,0,0,1
225.680356623597,12.9,33.3546526264887,0.8,0.1,5000,22583.1,1,34846,10.29,"0",0,0,1,0,0,0,0,1
65.0329690071755,16,36.6994149216727,0,-1.27675647831893e-16,5000,47479,2.8,61690,5,"0",0,0,1,0,0,0,1,0
122.597222584587,15,40.6167793460827,0,0,5000,66839,0,87168,4,"0",0,0,1,0,0,0,0,1
207.143481334762,12,44.1079516907353,0,0,5000,12457,0,53448,14.1375,"0",0,0,0,0,0,1,0,1
193.636446864652,28,25.8973164822195,0,0,5000,90059,0,113714,7,"0",0,0,0,1,0,0,0,1
65.7,5,30.304530651164,0,0,5000,22320,1,34900,10,"1",0,0,1,0,0,0,0,1
61.7666666666667,8,40.3423419120363,0,0,5000,40000,2,70500,0.4,"1",1,0,0,0,0,0,0,1
58.8666666666667,16,36.8125612840199,1,0,5000,100882,0,102700,5,"1",1,0,0,0,0,0,0,1
137.302177232409,12.6,23.6185604647186,1.2,0.1,5000,31000,0.9,47350,12,"1",0,0,0,1,0,0,0,1
100.3,14,50.8229594718464,0,0,5000,63125,0,126500,3,"1",0,1,0,0,0,0,0,1
136.06800087165,25.4,32.0795647969149,1.3,0.3,5000,1e+05,1.2,129693.5,13,"1",1,0,0,0,0,0,0,1
121.9,14,40.4047717338841,2,0,5000,59832.4,0,132000,17.5,"1",0,0,1,0,0,0,0,1
54.7333333333333,8,27.6961211321131,0,0,5000,24709,2,9100,1,"1",0,0,1,0,0,0,0,1
57,9,30.3148133586071,0,0,5000,34200,1,50830,6,"1",0,0,1,0,0,0,0,1
72.4333333333333,12,39.146198591353,0,0,5000,45658.5,1,71277,10,"1",0,0,1,0,0,0,0,1
175.881800257813,29.2,38.7518432065136,1.1,1.1,5000,123000,1.8,157500,9,"1",1,0,0,0,0,0,0,1
88.7,3,26.6086945519841,0,0,5000,16600,1,25250,6,"1",0,0,1,0,0,0,0,1
285.333333333333,6,33.7844140899914,1,0,5000,29795.1,0,52000,2.33,"1",0,0,1,0,0,0,0,1
74.6333333333333,9,28.1915003400843,0,0,5000,22700,3,34225,4,"1",0,0,1,0,0,0,0,1
335.033333333333,42,32.9815342163194,1,0,5000,6000,3,38575,7,"1",0,0,0,0,0,1,0,1
128.45938898824,19.6666666666667,33.6168413361566,1.6,0.3,5000,52122.7,1.2,74500,19,"1",0,0,1,0,0,0,0,1
144.206831218393,19.98,39.0605995328331,1.7,0.7,5000,55140.5,1,94119,19,"1",0,0,1,0,0,0,0,1
125.966666666667,10,35.5147341513004,0,0,5000,73126,2,87500,1,"0",0,0,1,0,0,0,1,0
300.366666666667,24,38.2400406273902,1,0,5000,72517,1,86250,19,"0",1,0,0,0,0,0,1,0
182.633333333333,13,24.2249916326283,0,0,5000,26037,0,35000,12,"0",0,0,0,1,0,0,0,1
179.833333333333,19,29.8014485918588,0.9,1.2,5000,39000,0.75,50340,10,"0",0,1,0,0,0,0,0,1
276.966666666667,14,24.6280047055894,0,0,5000,22966.5,1,26550,1.7,"0",0,0,1,0,0,0,1,0
134.94050068847,20.4,32.7823215519266,0.877777777777778,0.3,5000,70470,3,77908,5,"0",0,0,1,0,0,0,1,0
266.8,26,41.9635950199545,0,0,5000,30243.4,1,36375,3,"0",0,0,1,0,0,0,0,1
160.00830563889,17.6,28.001352751984,0.5,0.9,5000,74225,1.87777777777778,89640,0.3,"0",0,0,0,1,0,0,1,0
51.7666666666667,4,38.8763098265644,0,0,5000,41897.1,0,65400,1.5,"0",0,1,0,0,0,0,0,1
107.133333333333,5,24.5188304783925,3,0,5000,24905.4333333333,10,37500,7.41,"1",0,0,1,0,0,0,0,1
51.7666666666667,14,30.4140244107946,0,0,5000,78565,3,98500,24,"0",0,0,0,1,0,0,1,0
219.133333333333,18,25.4448761290272,0,0,5000,59900,1,80800,15,"0",0,0,0,1,0,0,1,0
228.3,24,23.8518668261924,6,3,5000,10171,0,26809,13,"1",0,1,0,0,0,0,0,1
133.9,34,43.3448626640881,0,0,5000,78893,1,82600,16,"1",1,0,0,0,0,0,0,1
122.766666666667,28,39.2004775254361,3,5,5000,85165,5,107940,6,"1",1,0,0,0,0,0,0,1
131.866666666667,30,40.2328242070208,0,0,5000,68000,0,75616,0.1,"1",0,0,0,1,0,0,1,0
82.1333333333333,13,36.065533081447,1,0,5000,71571,0,85100,1.4,"1",0,0,0,1,0,0,1,0
222.2,6,30.727438183608,0,1,5000,28000,1,36810,2,"1",0,0,1,0,0,0,1,0
163.366666666667,16,57.7225215556713,2,3,5000,40000,1,32480,8,"1",0,0,1,0,0,0,0,1
144.066666666667,17,32.4194059349361,2,1,5000,81748,2,113677.4,14,"1",0,0,0,1,0,0,1,0
178.692508696335,19,26.4481974630236,0.7,1.2,5000,44674,0.65,59375,10,"0",0,1,0,0,0,0,0,1
97.1,23,37.2072339836391,0,0,5000,61999,0,75021.3,5,"1",0,0,1,0,0,0,0,1
120.675063156323,10,37.5127084094205,0,0,5000,80153,2,97275,1,"0",0,0,1,0,0,0,1,0
148.720404690659,23,36.6692786120713,0,0,5000,68739,0,93435,3,"0",1,0,0,0,0,0,0,1
69.1074655974897,15,35.0250729684648,1,-5.55111512312578e-17,5000,51209,1.8,55320,5,"0",1,0,0,0,0,0,1,0
148.340645492302,14,46.4898740006703,2,1,5000,46696,0,85202,2,"1",0,0,1,0,0,0,0,1
257.652206396173,26,40.9525888840587,0,0,5000,30717.3,0,46281,2,"0",0,0,1,0,0,0,0,1
125.13062556495,14,42.1835386723762,0,0,5000,66435,0,82819,2,"0",0,0,1,0,0,0,0,1
127.498813439734,22,40.3082593624099,0,0,5100,179725,0,251962,4.69,"0",0,0,0,0,1,0,1,0
177.958255117205,28,26.2579701324031,0,0,5100,85583,1,115341,7,"0",0,0,0,1,0,0,0,1
273.881705161417,6,39.8521465151115,0,1,5100,72891,0,80691,1,"0",0,0,1,0,0,0,0,1
69,17,32.3335190719252,0,0,5100,30755,0,46735,10,"1",0,0,1,0,0,0,0,1
258.789297617553,14,26.7223433365497,0,0,5100,24237.2,0,26715,1,"0",0,0,1,0,0,0,1,0
181.663040156594,28,25.444759149195,0,0,5100,87258,0,121382,6,"0",0,0,0,1,0,0,0,1
277.94456081157,14,23.6446912830717,0,0,5100,21590.7,1,28291,2,"0",0,0,1,0,0,0,1,0
21.2,2,29.2901091830596,0,0,5100,9900,0,30451,11,"1",0,0,1,0,0,0,0,1
417.633333333333,50,38.9624183783586,0.7,0.8,5100,93000,2,116875,10,"0",0,0,1,0,0,0,0,1
86.2333333333333,13,23.0047334876981,2,1,5100,15500,2,34000,0,"1",0,0,1,0,0,0,1,0
157.859802092533,36,25.6507412239726,0,1,5100,129319,0,141875,7,"1",0,0,0,0,1,0,0,1
290.034107994353,6,38.7669850708065,0,2,5100,66834,0,87361,0,"0",0,0,1,0,0,0,0,1
125.787400113614,10,34.4460792217199,0,0,5100,73882,1,96031,0,"0",0,0,1,0,0,0,1,0
121.075972603058,9,36.4017295484951,0,0,5100,74071,2,97064,0,"0",0,0,1,0,0,0,1,0
108.072590806335,15,43.2901398161473,0,0,5100,62702,0,79784,2,"0",0,0,1,0,0,0,0,1
266.81346457476,14,23.7974010578158,0,0,5200,20190,1,36425,2,"0",0,0,1,0,0,0,1,0
119.7,25,39.1935343150168,1,0,5200,67000,0,77000,9,"0",0,0,1,0,0,0,0,1
184.296687292686,19,24.4147631772257,0.5,0.5,5200,43039,0.75,53521,11,"0",0,1,0,0,0,0,0,1
17.2,7,27.1020135690393,0,1,5200,19000,10,26000,0,"0",0,0,1,0,0,0,1,0
81.1,2,24.0300156265369,1,0,5200,16472.2,1,9500,1,"1",0,0,1,0,0,0,1,0
123.766666666667,12,37.1867767114159,0,0,5200,91250,1,110000,24,"0",0,1,0,0,0,0,0,1
221.118081705132,11,42.7120938437209,0,0,5200,16324,0,45187,9.1075,"0",0,0,0,0,0,1,0,1
157.771035724923,13,72.6704333126687,0,0,5200,40564,1,39527,0,"1",0,0,1,0,0,0,0,1
192.746154393958,22.66,19.1312011793261,0.6,0.7,5300,73698,2.72777777777778,84427,4,"0",0,0,0,1,0,0,1,0
175.328703823634,22,40.442570388756,0,1,5300,66987,1,65111,4,"0",0,0,0,0,1,0,0,1
302.358709459518,8,39.1969854022828,0,0,5300,26908,0,36078,2.74285714285714,"1",0,0,1,0,0,0,0,1
545.600216876195,0,12.0436705756624,0,0,5300,18052.2,0,49396,0,"0",0,0,1,0,0,0,0,1
184.742767163459,18,27.9061227256321,0.9,0.8,5300,44993,1.75,50673,7,"0",0,1,0,0,0,0,0,1
98.3333333333333,12,48.278652801028,0,1,5300,51000,0,64000,10,"1",1,0,0,0,0,0,0,1
124.182178801947,10,34.5990601938726,0,0,5300,75958,1,91703,0,"0",0,0,1,0,0,0,1,0
109.93390789171,11,35.8385427004092,0,0,5300,97132,1,117343,22,"0",0,1,0,0,0,0,0,1
212.891746071273,25,38.5914940276982,1,-1.22124532708767e-16,5300,60826,0,80826,10,"0",1,0,0,0,0,0,0,1
148.180607013986,21.7,28.4239619064256,0.5,0.4,5300,83552,2.47777777777778,96809,0,"0",0,0,0,1,0,0,1,0
208.162714012753,20,19.7621137014879,0,0,5300,47449,0,63895,19,"0",0,1,0,0,0,0,0,1
197.241957282284,20,19.3505056330238,0,0,5300,50934,0,62957,21,"0",0,1,0,0,0,0,0,1
69.5424301072283,16,36.4802362989822,0,-1.60982338570648e-16,5400,53429,1.825,64505,5,"0",0,0,1,0,0,0,1,0
40.7098490037092,4,37.8487710346276,0,0,5400,39695.7,0,65474,1,"0",0,1,0,0,0,0,0,1
189.034304642567,18,24.7011362617701,0.7,0.7,5400,47844,0.75,52040,8,"0",0,1,0,0,0,0,0,1
95.6,22,38.530281971601,0,0,5400,45509,0,57453,4,"1",0,0,0,0,1,0,1,0
199.9,20,32.3471978791315,1,0,5400,59720,1,63450,5,"1",0,0,0,1,0,0,0,1
185.076347255609,28,26.3548892946471,0,0,5400,86922,1,119846,5,"0",0,0,0,1,0,0,0,1
136.632944161805,30,32.0500234903907,0,0,5400,68625,0,82304,2,"0",0,0,0,0,1,0,1,0
122.940288596798,15,44.09232568164,0,0,5400,65814,0,85848,4,"0",0,0,1,0,0,0,0,1
180.677028512921,23.3,23.1637429473473,1.2,0.5,5400,63844.3,1.1,75254,6.33,"0",0,0,0,1,0,0,1,0
102.5,19,40.4269572664945,0,0,5400,78300,3,88000,8,"1",0,0,0,1,0,0,0,1
78.452125766269,16,35.7636379965225,0,-1.38777878078145e-16,5400,48152,0.8,55760,6,"0",0,0,1,0,0,0,1,0
116.591976877343,24,37.6126827235486,1,0,5500,70481,0,82446,8,"0",0,0,1,0,0,0,0,1
198.087887679828,11.4,35.2720737354933,1.4,0.1,5500,27081.4,1.3,35402,5.37,"0",0,0,1,0,0,0,0,1
55.5580490439362,13,31.3755424159465,0,0,5500,87765,2,101053,22,"0",0,0,0,1,0,0,1,0
189.295318465345,19,20.6541288964237,0,0,5500,52897,0,65054,20,"0",0,1,0,0,0,0,0,1
153.933333333333,27,37.6658237786941,3,0,5500,24700,3,35675,1,"1",0,0,1,0,0,0,1,0
152.508333333333,12.2,33.7055138104337,0.9,0.2,5500,24900.8,0.6,43132,8.1,"1",0,0,1,0,0,0,0,1
216.133333333333,30,32.0771754777744,0,0,5500,43486,4,81600,4,"0",1,0,0,0,0,0,1,0
130.8,14,29.3855805673768,2,3,5500,21359,3,30000,7,"1",0,0,1,0,0,0,1,0
167.366666666667,8,28.4111369877221,1,0,5500,23921.053,1,13770,5,"1",1,0,0,0,0,0,0,1
187.020518788362,27,27.6467485047862,0,0,5500,93051,1,115374,6,"0",0,0,0,1,0,0,0,1
186.424416021732,27,28.4175308957545,0,0,5500,87438,1,116679,6,"0",0,0,0,1,0,0,0,1
