"CLAGE","CLNO","DEBTINC","DELINQ","DEROG","LOAN","MORTDUE","NINQ","VALUE","YOJ","BAD","JOB_Mgr","JOB_Office","JOB_Other","JOB_ProfExe","JOB_Sales","JOB_Self","REASON_DebtCon","REASON_HomeImp"
23.3,2,27.3791854260514,1,0,3000,25434.5,1,33000,1,"1",0,0,1,0,0,0,0,1
130.033358458961,27,37.2466322578692,0,0,3000,119826,0,193500,8,"1",0,0,1,0,0,0,0,1
187.066666666667,12,29.8454056044712,0,0,3000,20000,0,29750,2,"1",0,0,1,0,0,0,1,0
9.3,2,27.5352947080235,0,0,3000,19864.2,14,14500,3,"1",0,0,1,0,0,0,0,1
104.2,19,44.4974452647015,0,0,3000,40428.8,0,14100,1,"1",0,0,1,0,0,0,0,1
262.166666666667,26,32.9382558592643,1,0,3000,47000,5,82700,10,"1",0,0,0,1,0,0,0,1
62.3666666666667,10,31.2997099092569,2,0,3000,34542,0,45900,8.5,"1",1,0,0,0,0,0,0,1
211.933333333333,25,39.0681651715441,2,-8.32667268468867e-17,3000,58000,0,71500,10,"0",1,0,0,0,0,0,0,1
201.866666666667,20,22.2415383324351,0,0,3000,47000,0,56400,21,"0",0,1,0,0,0,0,0,1
153.166666666667,14,44.7869654273004,0,0,3100,39589,1,36100,1.5,"1",0,0,1,0,0,0,0,1
132.326793070229,18.4,33.0575014242914,0.8,0.0999999999999999,3100,49733.7,0.5,70400,5.175,"0",0,0,1,0,0,0,0,1
206.426602063746,25,40.115677277509,1,0.1,3200,67848,0,74566,10,"0",1,0,0,0,0,0,0,1
122.033333333333,25,29.4791507558868,4,0,3200,48603,1,61000,28,"1",0,0,0,1,0,0,0,1
298.131564030104,7,35.5535387893457,0,0,3200,27200,0,40834,10.3475,"1",0,0,1,0,0,0,0,1
121.866666666667,21,37.832947599248,0,0,3200,54000,3,64850,1,"1",0,0,1,0,0,0,0,1
250.631269223786,12,42.9099973509554,0,0,3200,74864,0,87266,7,"0",0,0,0,1,0,0,0,1
117.805747837844,9,0.524499215429881,2,0.9,3200,23159,0,49576.426,20,"1",1,0,0,0,0,0,0,1
139,36,37.5364071404321,0,1,3300,126541,0,134527,9,"1",0,0,0,0,1,0,0,1
192.289148972957,33,35.7305591898926,6,0,3300,130518,0,164317,9,"1",0,0,1,0,0,0,1,0
183.299915611814,6,34.4318640454304,1,0,3400,37000,0,52000,2,"1",0,1,0,0,0,0,0,1
162.366666666667,14,28.1532039705558,0,0,3500,23200,0,38666,11,"1",0,0,1,0,0,0,0,1
95.9333333333333,9,31.7509826359834,0,0,3500,19400,0,20494,5,"1",0,0,1,0,0,0,0,1
128.537583941326,17.4,36.6453100669042,1.2,1.5,3600,61584,1.2,61800,10,"1",0,0,0,1,0,0,0,1
72.0333333333333,4,32.9391480897102,0,0,3600,41900,2,52490,3,"1",1,0,0,0,0,0,0,1
192.733333333333,28,28.4830855337398,0,0,3600,83700,1,111800,6,"0",0,0,0,1,0,0,0,1
202.51077515241,25,41.5163896993251,2,-8.32667268468867e-17,3600,61327,0,76484,9,"0",1,0,0,0,0,0,0,1
88.4704521347716,14,29.3935433821909,0,0,3600,100693,0,114743,6,"0",0,1,0,0,0,0,0,1
97.4,17,36.7529851339143,4,1,3600,48507,0,61000,13,"1",0,1,0,0,0,0,1,0
204.272498843927,20,20.4709155077911,0,0,3600,52337,0,63989,20,"0",0,1,0,0,0,0,0,1
129.717323127429,9,26.6343475182701,0,0,3700,17857,1,21144,5,"1",0,0,1,0,0,0,0,1
252.633333333333,25,29.9722858706928,6,1,3800,19135,1,97692,1.6,"1",1,0,0,0,0,0,0,1
203.751533578916,20,20.067042050961,0,0,3800,51180,0,63459,20,"0",0,1,0,0,0,0,0,1
153.601612737478,26,22.2539491564939,1.5,0.4,3800,56260.3,1.9,73189,8.19,"0",0,0,1,0,0,0,0,1
204.64799167056,11,42.1731658823291,0,0,3800,11543,0,46045,3.7,"0",0,0,0,0,0,1,0,1
146.123242194151,14,24.4788811910939,0,0,3900,29896,0,45960,11,"1",0,0,1,0,0,0,0,1
150.3,8,36.0526882458482,1,0,3900,14500,5,22092,3.5,"1",0,0,1,0,0,0,0,1
171.666666666667,31,22.95503021735,4,0,3900,52825,1,63000,8,"0",0,0,0,1,0,0,1,0
85.2773655787646,13,29.3439210886061,0,0,3900,102143,0,118742,2,"0",0,1,0,0,0,0,0,1
86.5666666666667,14,32.7888359215855,1,0,3900,21200,2,39000,4,"1",1,0,0,0,0,0,1,0
94.7248741671333,13,29.3909280551742,0,0,4000,105164,0,112774,1,"0",0,1,0,0,0,0,0,1
205.586680033493,19,21.8065634639499,0,0,4000,54543,0,61777,21,"0",0,1,0,0,0,0,0,1
126.533333333333,12,41.6899718158399,2,0,4000,49829.9,3,80609,1.5,"1",0,0,1,0,0,0,0,1
117.795103874788,8,41.286491947517,0,0,4000,26572,0,31960,11,"1",0,1,0,0,0,0,0,1
85.3333333333333,9,30.3257370739056,1,3,4000,17000,1,52012,22,"1",0,0,0,1,0,0,0,1
92.1333333333333,26,36.026709180504,0,0,4000,29562,1,37200,6,"1",0,0,1,0,0,0,1,0
136.133333333333,15,36.9907660003843,3,0,4000,41700,0,76725,0.5,"1",0,0,1,0,0,0,0,1
168.666666666667,18,39.8359475948545,1,0,4000,58000,0,69440,3.5,"1",0,0,1,0,0,0,0,1
12.2,17,32.8257348290428,0,0,4000,5700,0,18000,8.49,"1",0,0,1,0,0,0,1,0
162,16,40.1664001815217,0,0,4000,45000,3,58350,3.5,"1",1,0,0,0,0,0,0,1
85.8,23,41.0941733911951,1,0,4000,7000,2,16020,18,"1",0,0,1,0,0,0,0,1
279,6,34.33660690454,0,2,4000,66000,1,79050,1.8,"0",0,0,1,0,0,0,0,1
239.775228179864,0,13.0731300926482,0,0,4000,28121.8125,0,45760,0,"0",0,0,1,0,0,0,0,1
109.566666666667,15,38.2339854076225,0,0,4000,62000,0,78000,4,"0",0,0,1,0,0,0,0,1
160.3,23,36.378101294451,0,2,4000,64240,1,63990,5,"0",0,0,0,0,1,0,0,1
186.633333333333,9,37.8277151671013,3,1,4000,74000,0.9,93000,2.6,"1",0,0,0,1,0,0,0,1
146.1,22,37.6609582899678,0,2,4000,55000,0,59000,12,"1",0,0,1,0,0,0,1,0
212.349303879201,25,39.1287176277995,1,0.1,4000,67625,0,80698,11,"0",1,0,0,0,0,0,0,1
227.792988410622,25,39.1663287025626,2,0.3,4000,67533,0,71865,10,"0",1,0,0,0,0,0,0,1
100.774652207425,19,33.8409199038245,0,0,4100,29782.32,0,19132,0,"1",0,0,1,0,0,0,0,1
63.9333333333333,15,37.1840726589461,2,1,4100,58500,2,65000,8,"1",0,0,1,0,0,0,0,1
165.50503695302,31,22.2781743697255,4,0,4100,57992,1,63797,7,"0",0,0,0,1,0,0,1,0
211.002599120024,20,19.0277044247499,0,0,4200,56544,1,59218,19,"0",0,1,0,0,0,0,0,1
93.5,5,26.8906009044799,0,1,4200,34800,1,50225,2,"1",0,0,1,0,0,0,0,1
128.833333333333,31,31.89157650332,0,0,4200,67700,0,77000,4,"0",0,0,0,0,1,0,1,0
75.4333333333333,16,33.6912189907931,1,0.3,4200,44000,1.5,55085,6,"0",0,0,1,0,0,0,1,0
110.278662594096,15,43.450587911052,0,0,4200,66272,0,82953,3,"0",0,0,1,0,0,0,0,1
209.871302243017,19,20.208032669643,0,0,4200,50216,0,58541,19,"0",0,1,0,0,0,0,0,1
129.932869017443,31,34.1813765157766,0,0,4300,71206,0,78698,3,"0",0,0,0,0,1,0,1,0
105.12070880504,14,41.8063761523582,0,0,4300,68815,0,79852,6,"0",0,0,1,0,0,0,0,1
263.970300294846,5,36.4320939367088,0,2,4300,72021,0,80027,2,"0",0,0,1,0,0,0,0,1
162.390010669274,30,23.5810792388306,3,0,4400,53969,0,63869,7,"0",0,0,0,1,0,0,1,0
203.569963842937,18.8538461538462,25.5131239337107,0.9,0.4,4400,46277.7,0.3,60250,15.35,"0",0,1,0,0,0,0,0,1
89.8610582497177,17,39.1580848338213,3,1,4400,53091,0,64074,14,"1",0,1,0,0,0,0,1,0
81.3490650979605,15,40.7053087596899,0,1,4500,66127,0,79087,4,"0",0,0,1,0,0,0,0,1
157.522144340987,27,25.2272529043105,1.3,0.3,4500,63361.2,0.2,77182,6,"0",1,0,0,0,0,0,1,0
170.366666666667,19,43.1902011356718,0,0,4500,39000,1,66000,1,"1",0,0,1,0,0,0,0,1
118.760410071659,14,41.4211105205776,0,0,4500,71082,0,79247,4,"0",0,0,1,0,0,0,0,1
224.383302538011,0,11.6527387959616,0,0,4500,28496.62,0,49044,0,"0",0,0,1,0,0,0,0,1
222.6,13,34.5477118071707,2.7,0.7,4500,57000,1,75320.1,5,"1",0,0,1,0,0,0,0,1
122.6,22,37.4241919159844,1,0,4500,34184,2,46000,3.5,"1",1,0,0,0,0,0,0,1
125.8,34,38.2066301710706,4,0,4500,66517,0,87000,10,"1",0,0,0,1,0,0,1,0
86.1666666666667,18,26.6549316656878,0,0,4500,45500,0,50000,6,"0",0,0,1,0,0,0,0,1
203.866666666667,20,28.2156251335866,0,2,4500,118000,1,146870,4.5,"1",0,0,0,1,0,0,0,1
80.1,10,37.9981499128803,3,2,4500,90000,3,105800,6,"1",0,0,1,0,0,0,0,1
142.824391513498,24,35.2269971919884,0,0,4700,67913,0,97205,2,"0",1,0,0,0,0,0,0,1
283.959538087112,5,36.4754732826378,0,2,4700,71855,0,88566,2,"0",0,0,1,0,0,0,0,1
54.1364774295931,15,34.4165078109021,0,0.6,4700,53918,1.6,59511,6,"0",0,0,1,0,0,0,1,0
61.8,17,33.3303259712022,0,0,4700,49100,2,58238,0.1,"1",0,0,0,1,0,0,0,1
182.248331560814,27,29.2090225796956,0,0,4700,88026,0,115506,6,"0",0,0,0,1,0,0,0,1
90.4666666666667,16,24.5098556175329,2,1,4700,26900,1,45000,9,"1",0,0,0,1,0,0,0,1
137.319724808842,23,34.2752937772243,0,0,4800,67317,0,97191,3,"0",1,0,0,0,0,0,0,1
160.146311284359,30,21.5837601207121,3,0,4800,56067,1,63102,9,"0",0,0,0,1,0,0,1,0
275.032394832909,11,43.7176351117471,0,0,4800,80482,0,88342,7,"0",0,0,0,1,0,0,0,1
179.162574709457,31,22.5443928365337,3,0,4900,58688,2,63348,9,"0",0,0,0,1,0,0,1,0
141.858998953769,23,37.7696186101435,0,0,4900,65873,0,90408,2,"0",1,0,0,0,0,0,0,1
101.746766439263,8,33.2431569778701,0,0,4900,25597,0,23031,5,"1",0,0,1,0,0,0,0,1
112.573418882591,15,41.6739963615285,0,0,4900,67794,0,84630,4,"0",0,0,1,0,0,0,0,1
81.5,13,36.5370232331338,0,0,4900,44000,3,59745,10,"1",0,0,1,0,0,0,0,1
168.756877343226,10.5,30.844449238932,0.3,0.6,4900,18886.453,1.1,28437.5,7.2,"0",0,0,1,0,0,0,0,1
131.933333333333,22,41.2437986375083,0,0,4900,170986,0,245300,6.8,"0",0,0,0,0,1,0,1,0
61.6425060799225,14,40.5909100180356,2,1,4900,65576,1,65774,6,"1",0,0,1,0,0,0,0,1
183.635613228834,30,22.795423551833,4,0,4900,57461,0,68494,8,"0",0,0,0,1,0,0,1,0
150.941672183728,25.45,33.7055877376094,1.1,0.3,4900,46073.95,0.7,69706,9.46,"0",0,0,1,0,0,0,0,1
275.440981232468,11.8,33.3546526264887,0.7,0.7,5000,16074.2,1,34846,6.77142857142857,"0",0,0,1,0,0,0,0,1
65.0329690071755,16,36.6994149216727,0,0.5,5000,47479,2.1,61690,5,"0",1,0,0,0,0,0,1,0
122.597222584587,15,40.6167793460827,0,0,5000,66839,0,87168,4,"0",0,0,1,0,0,0,0,1
207.143481334762,12,44.1079516907353,0,0,5000,12457,0,53448,8.4,"0",0,0,0,0,0,1,0,1
193.636446864652,28,25.8973164822195,0,0,5000,90059,0,113714,7,"0",0,0,0,1,0,0,0,1
65.7,5,31.043852317518,0,0,5000,22320,1,34900,10,"1",0,0,1,0,0,0,0,1
61.7666666666667,8,32.0681613507332,0,0,5000,40000,2,70500,0.4,"1",1,0,0,0,0,0,0,1
58.8666666666667,16,36.8278125092913,1,0,5000,100882,0,102700,5,"1",1,0,0,0,0,0,0,1
97.4686925033448,13.8,32.2407462256988,1.1,0.3,5000,31000,0.7,47350,12,"1",0,0,0,1,0,0,0,1
100.3,14,40.2430165909404,0,0,5000,63125,0,126500,3,"1",0,1,0,0,0,0,0,1
194.214797727862,27.7,52.83433277981,1.5,0.7,5000,1e+05,1.5,129693.5,13,"1",1,0,0,0,0,0,0,1
121.9,14,55.4190099855196,2,0,5000,90153.9428571429,0,132000,17.5,"1",0,0,1,0,0,0,0,1
54.7333333333333,8,27.6390218488998,0,0,5000,22959.3,2,9100,1,"1",0,0,1,0,0,0,0,1
57,9,30.9007135844742,0,0,5000,34200,1,50830,6,"1",0,0,1,0,0,0,0,1
72.4333333333333,12,35.0105817968201,0,0,5000,52197.1,1,71277,10,"1",0,0,1,0,0,0,0,1
146.031000855227,25.3,37.1672086250257,1.2,1.3,5000,123000,1.2,157500,9,"1",1,0,0,0,0,0,0,1
88.7,3,36.3886534146879,0,0,5000,16600,1,25250,6,"1",0,0,1,0,0,0,0,1
285.333333333333,6,36.0321734994176,1,0,5000,28821.7333333333,0,52000,5.11,"1",0,0,1,0,0,0,0,1
74.6333333333333,9,30.0703434292522,0,0,5000,22700,3,34225,4,"1",0,0,1,0,0,0,0,1
335.033333333333,42,40.3404224926687,1,0,5000,6000,3,38575,7,"1",0,0,0,0,0,1,0,1
162.016786412111,22.8,36.5914452299562,2.2,0.2,5000,40474.5,1.3,74500,19,"1",0,0,1,0,0,0,0,1
157.73,21.3166666666667,35.2018836395377,1.6,0.6,5000,53410.4,1.59090909090909,94119,19,"1",0,0,1,0,0,0,0,1
125.966666666667,10,32.3783557963461,0,0,5000,73126,2,87500,1,"0",0,0,1,0,0,0,1,0
300.366666666667,24,39.3563882215625,1,0,5000,72517,1,86250,19,"0",1,0,0,0,0,0,1,0
182.633333333333,13,27.4906700123082,0,0,5000,26037,0,35000,12,"0",0,0,0,1,0,0,0,1
179.833333333333,19,28.858387148149,1.1,0.9,5000,39000,1.6,50340,10,"0",0,1,0,0,0,0,0,1
276.966666666667,14,31.060838586741,0,0,5000,30090.4285714286,1,26550,1.7,"0",0,0,1,0,0,0,1,0
126.287920564148,18.7,30.2609101540283,0.0999999999999998,0.5,5000,70470,0.970588235294118,77908,5,"0",0,0,1,0,0,0,1,0
266.8,26,38.1452419508491,0,0,5000,34877.9,1,36375,3,"0",0,0,1,0,0,0,0,1
173.658674579667,27.2666666666667,25.6834687547607,0.7,0.1,5000,74225,1.1,89640,0.3,"0",0,0,0,1,0,0,1,0
51.7666666666667,4,37.8268711684479,0,0,5000,52790.1,0,65400,1.5,"0",0,1,0,0,0,0,0,1
107.133333333333,5,25.8050900510932,3,0,5000,19948.8333333333,10,37500,8.65,"1",0,0,1,0,0,0,0,1
51.7666666666667,14,33.7962140106103,0,0,5000,78565,3,98500,24,"0",0,0,0,1,0,0,1,0
219.133333333333,18,31.7152524848172,0,0,5000,59900,1,80800,15,"0",0,0,0,1,0,0,1,0
228.3,24,27.2445060388401,6,3,5000,10171,0,26809,13,"1",0,1,0,0,0,0,0,1
133.9,34,40.9096407611687,0,0,5000,78893,1,82600,16,"1",1,0,0,0,0,0,0,1
122.766666666667,28,40.8710169994915,3,5,5000,85165,5,107940,6,"1",1,0,0,0,0,0,0,1
131.866666666667,30,43.5250118066948,0,0,5000,68000,0,75616,0.1,"1",0,0,0,1,0,0,1,0
82.1333333333333,13,36.4346040982466,1,0,5000,71571,0,85100,1.4,"1",0,0,0,1,0,0,1,0
222.2,6,32.2916294253597,0,1,5000,28000,1,36810,2,"1",0,0,1,0,0,0,1,0
163.366666666667,16,33.7644168197556,2,3,5000,40000,1,32480,8,"1",0,0,1,0,0,0,0,1
144.066666666667,17,33.2047340889893,2,1,5000,81748,2,112571.2,14,"1",0,0,0,1,0,0,1,0
178.692508696335,19,26.4481974630236,1.1,0.6,5000,44674,1.9,59375,10,"0",0,1,0,0,0,0,0,1
97.1,23,40.0558982433767,0,0,5000,61999,0,75021.3,5,"1",0,0,1,0,0,0,0,1
120.675063156323,10,37.5127084094205,0,0,5000,80153,2,97275,1,"0",0,0,1,0,0,0,1,0
148.720404690659,23,36.6692786120713,0,0,5000,68739,0,93435,3,"0",1,0,0,0,0,0,0,1
69.1074655974897,15,35.0250729684648,1,1,5000,51209,2.13333333333333,55320,5,"0",0,0,1,0,0,0,1,0
148.340645492302,14,46.4898740006703,2,1,5000,46696,0,85202,2,"1",0,0,1,0,0,0,0,1
257.652206396173,26,40.9525888840587,0,0,5000,35407.875,0,46281,2,"0",0,0,1,0,0,0,0,1
125.13062556495,14,42.1835386723762,0,0,5000,66435,0,82819,2,"0",0,0,1,0,0,0,0,1
127.498813439734,22,40.3082593624099,0,0,5100,179725,0,251962,6.8,"0",0,0,0,0,1,0,1,0
177.958255117205,28,26.2579701324031,0,0,5100,85583,1,115341,7,"0",0,0,0,1,0,0,0,1
273.881705161417,6,39.8521465151115,0,1,5100,72891,0,80691,1,"0",0,0,1,0,0,0,0,1
69,17,28.7130475139613,0,0,5100,30755,0,46735,10,"1",0,0,1,0,0,0,0,1
258.789297617553,14,26.7223433365497,0,0,5100,21932.0416666667,0,26715,1,"0",0,0,1,0,0,0,1,0
181.663040156594,28,25.444759149195,0,0,5100,87258,0,121382,6,"0",0,0,0,1,0,0,0,1
277.94456081157,14,23.6446912830717,0,0,5100,19236.8785714286,1,28291,2,"0",0,0,1,0,0,0,1,0
21.2,2,39.5715115755128,0,0,5100,9900,0,30451,11,"1",0,0,1,0,0,0,0,1
417.633333333333,50,38.4096210178922,1.3,0.4,5100,93000,2,116875,10,"0",0,0,1,0,0,0,0,1
86.2333333333333,13,27.6843248169326,2,1,5100,15500,2,34000,0,"1",0,0,1,0,0,0,1,0
157.859802092533,36,25.6507412239726,0,1,5100,129319,0,141875,7,"1",0,0,0,0,1,0,0,1
290.034107994353,6,38.7669850708065,0,2,5100,66834,0,87361,0,"0",0,0,1,0,0,0,0,1
125.787400113614,10,34.4460792217199,0,0,5100,73882,1,96031,0,"0",0,0,1,0,0,0,1,0
121.075972603058,9,36.4017295484951,0,0,5100,74071,2,97064,0,"0",0,0,1,0,0,0,1,0
108.072590806335,15,43.2901398161473,0,0,5100,62702,0,79784,2,"0",0,0,1,0,0,0,0,1
266.81346457476,14,23.7974010578158,0,0,5200,19236.8785714286,1,36425,2,"0",0,0,1,0,0,0,1,0
119.7,25,38.1636927696884,1,0,5200,67000,0,77000,9,"0",0,0,1,0,0,0,0,1
184.296687292686,19,24.4147631772257,1,0.2,5200,43039,1.22222222222222,53521,11,"0",0,1,0,0,0,0,0,1
17.2,7,28.258400955572,0,1,5200,19000,10,26000,0,"0",0,0,1,0,0,0,1,0
81.1,2,25.6741066785465,1,0,5200,26046.1,1,9500,1,"1",0,0,1,0,0,0,1,0
123.766666666667,12,37.0565291421872,0,0,5200,91250,1,110000,24,"0",0,1,0,0,0,0,0,1
221.118081705132,11,42.7120938437209,0,0,5200,16324,0,45187,6,"0",0,0,0,0,0,1,0,1
157.771035724923,13,72.6704333126687,0,0,5200,40564,1,39527,0,"1",0,0,1,0,0,0,0,1
176.612895303297,29.9,19.1312011793261,0.5,-6.66133814775094e-17,5300,73698,1.9,84427,4,"0",0,0,0,1,0,0,1,0
175.328703823634,22,40.442570388756,0,1,5300,66987,1,65111,4,"0",0,0,0,0,1,0,0,1
302.358709459518,8,39.1969854022828,0,0,5300,26908,0,36078,4.8475,"1",0,0,1,0,0,0,0,1
224.383302538011,0,12.0436705756624,0,0,5300,28268.3533333333,0,49396,0,"0",0,0,1,0,0,0,0,1
184.742767163459,18,27.9061227256321,1.4,0.7,5300,44993,0.6,50673,7,"0",0,1,0,0,0,0,0,1
98.3333333333333,12,31.5354930448921,0,1,5300,51000,0,64000,10,"1",1,0,0,0,0,0,0,1
124.182178801947,10,34.5990601938726,0,0,5300,75958,1,91703,0,"0",0,0,1,0,0,0,1,0
109.93390789171,11,35.8385427004092,0,0,5300,97132,1,117343,22,"0",0,1,0,0,0,0,0,1
212.891746071273,25,38.5914940276982,1,-8.32667268468867e-17,5300,60826,0,80826,10,"0",1,0,0,0,0,0,0,1
144.310953990035,23.2,28.4239619064256,0.4,0.2,5300,83552,2.1,96809,0,"0",0,0,0,1,0,0,1,0
208.162714012753,20,19.7621137014879,0,0,5300,47449,0,63895,19,"0",0,1,0,0,0,0,0,1
197.241957282284,20,19.3505056330238,0,0,5300,50934,0,62957,21,"0",0,1,0,0,0,0,0,1
69.5424301072283,16,36.4802362989822,0,0.1,5400,53429,3.23333333333333,64505,5,"0",0,1,0,0,0,0,1,0
40.7098490037092,4,37.8487710346276,0,0,5400,54740.7,0,65474,1,"0",0,1,0,0,0,0,0,1
189.034304642567,18,24.7011362617701,0.9,0.3,5400,47844,1.4,52040,8,"0",0,1,0,0,0,0,0,1
95.6,22,32.1980199769875,0,0,5400,45509,0,57453,4,"1",0,0,0,0,1,0,1,0
199.9,20,35.6684346303094,1,0,5400,59720,1,63450,5,"1",0,0,0,1,0,0,0,1
185.076347255609,28,26.3548892946471,0,0,5400,86922,1,119846,5,"0",0,0,0,1,0,0,0,1
136.632944161805,30,32.0500234903907,0,0,5400,68625,0,82304,2,"0",0,0,0,0,1,0,1,0
122.940288596798,15,44.09232568164,0,0,5400,65814,0,85848,4,"0",0,0,1,0,0,0,0,1
145.802107993074,25.6,23.1637429473473,0.8,0.3,5400,54627.8,1.9,75254,7.79,"0",0,0,1,0,0,0,0,1
102.5,19,42.4428923972048,0,0,5400,78300,3,88000,8,"1",0,0,0,1,0,0,0,1
78.452125766269,16,35.7636379965225,0,0.4,5400,48152,2.58,55760,6,"0",0,0,1,0,0,0,1,0
116.591976877343,24,37.6126827235486,1,0,5500,70481,0,82446,8,"0",0,0,1,0,0,0,0,1
268.343308634613,12.22,35.2720737354933,0.8,0.6,5500,17396,1.2,35402,6.07142857142857,"0",0,0,1,0,0,0,0,1
55.5580490439362,13,31.3755424159465,0,0,5500,87765,2,101053,22,"0",0,0,0,1,0,0,1,0
189.295318465345,19,20.6541288964237,0,0,5500,52897,0,65054,20,"0",0,1,0,0,0,0,0,1
153.933333333333,27,32.8919055528989,3,0,5500,24700,3,35675,1,"1",0,0,1,0,0,0,1,0
157.642991770956,15.4,27.1152621681011,1.2,0.8,5500,30159.3,1.4,43132,13.06,"1",0,0,1,0,0,0,0,1
216.133333333333,30,30.4590514286309,0,0,5500,43486,4,81600,4,"0",0,0,0,1,0,0,1,0
130.8,14,32.6812174023731,2,3,5500,21359,3,30000,7,"1",0,0,1,0,0,0,1,0
167.366666666667,8,43.0080743064969,1,0,5500,27019.9,1,13770,5,"1",1,0,0,0,0,0,0,1
187.020518788362,27,27.6467485047862,0,0,5500,93051,1,115374,6,"0",0,0,0,1,0,0,0,1
186.424416021732,27,28.4175308957545,0,0,5500,87438,1,116679,6,"0",0,0,0,1,0,0,0,1
