"CLAGE","CLNO","DEBTINC","DELINQ","DEROG","LOAN","MORTDUE","NINQ","VALUE","YOJ","BAD","JOB_Mgr","JOB_Office","JOB_Other","JOB_ProfExe","JOB_Sales","JOB_Self","REASON_DebtCon","REASON_HomeImp"
122.266666666667,14,36.8219139815047,1,0,2300,37626,1,46200,3,"1",0,0,1,0,0,0,0,1
480.982574762105,0,26.0897164107699,0,1,2400,50000,1,73395,5,"1",0,0,0,1,0,0,0,1
67.2,22,34.0105674055529,0,0,2400,28000,2,40800,12,"1",1,0,0,0,0,0,0,1
121.733333333333,10,29.5947087672547,2,0.4,2400,18000,0,37416.6,22,"1",1,0,0,0,0,0,0,1
14.5666666666667,4,31.3480002869285,0,0,2400,21505.2,3,17180,6.7,"1",0,0,1,0,0,0,0,1
70.4910800318371,21,38.2636007309303,0,0,2400,34863,1,47471,12,"1",1,0,0,0,0,0,0,1
93.8117748545694,13,29.6818270451957,0,0,2400,98449,0,117195,4,"0",0,1,0,0,0,0,0,1
136.066666666667,19,29.6320455958015,0,0,2500,15000,1,20200,18,"1",0,0,1,0,0,0,0,1
276.966666666667,9,27.576890630796,2,1,2500,25116,0,36350,10,"1",0,0,1,0,0,0,0,1
208,12,41.5834991498244,0,0,2500,7229,0,44516,12.08,"0",0,0,0,0,0,1,0,1
255.733333333333,12,40.3527519546942,0,0,2500,71408,0,78600,8,"0",0,0,0,1,0,0,0,1
145.633333333333,45,53.9175290490787,15,2,2800,50795,3,63100,26,"1",0,0,0,0,0,1,0,1
112.633333333333,9,36.8866979030365,0,4,2800,4000,2,60850,16,"1",0,0,1,0,0,0,0,1
165.333333333333,26,37.1401153262123,0,1,2900,78600,2,113000,6,"1",0,0,0,1,0,0,1,0
96.1023296698115,13,30.0511362863198,0,0,2900,103949,0,112505,1,"0",0,1,0,0,0,0,0,1
101.540297533419,13,29.9158590280245,0,0,2900,104373,0,120702,2,"0",0,1,0,0,0,0,0,1
122.204662761713,8,36.211347997762,0,3,2900,7750,2,67996,16,"1",0,0,1,0,0,0,0,1
282.80165923776,37,49.2063957904495,0,0,2900,61962,3,70915,2,"1",1,0,0,0,0,0,1,0
85.884371894994,14,32.0597832671831,0,0,3000,104570,0,121729,2,"0",0,1,0,0,0,0,0,1
50.8,9,35.4846260783343,0,0,3000,7000,5,20300,3,"1",0,0,1,0,0,0,0,1
77.7666666666667,3,36.8921078394061,1,0,3000,25687.3,0,8800,2,"1",0,0,1,0,0,0,0,1
23.3,2,37.0988971644613,1,0,3000,23134.4,1,33000,1,"1",0,0,1,0,0,0,0,1
130.033358458961,27,37.0019393190727,0,0,3000,119826,0,193500,8,"1",0,0,1,0,0,0,0,1
187.066666666667,12,39.9524195563707,0,0,3000,20000,0,29750,2,"1",0,0,1,0,0,0,1,0
9.3,2,31.1843872907513,0,0,3000,24476.9,14,14500,3,"1",0,0,1,0,0,0,0,1
104.2,19,36.5276416289907,0,0,3000,26410.2,0,14100,1,"1",0,0,1,0,0,0,0,1
262.166666666667,26,38.1598812508392,1,0,3000,47000,5,82700,10,"1",0,0,0,1,0,0,0,1
62.3666666666667,10,29.3999314504843,2,0,3000,34542,0,45900,8.5,"1",1,0,0,0,0,0,0,1
211.933333333333,25,37.42292746846,2,0.0999999999999999,3000,58000,0,71500,10,"0",1,0,0,0,0,0,0,1
201.866666666667,20,21.8876975277918,0,0,3000,47000,0,56400,21,"0",0,1,0,0,0,0,0,1
153.166666666667,14,39.4326572549737,0,0,3100,39589,1,36100,1.5,"1",0,0,1,0,0,0,0,1
165.393800590692,19.4,28.3081888624356,1.7,-1.4432899320127e-16,3100,50384.7657894737,0.216666666666666,70400,6.8,"0",0,1,0,0,0,0,0,1
206.426602063746,25,40.115677277509,1,0.3,3200,67848,0,74566,10,"0",1,0,0,0,0,0,0,1
122.033333333333,25,35.513091792109,4,0,3200,48603,1,61000,28,"1",0,0,0,1,0,0,0,1
298.131564030104,7,35.5535387893457,0,0,3200,27200,0,40834,2.13,"1",0,0,1,0,0,0,0,1
121.866666666667,21,42.9871829687274,0,0,3200,54000,3,64850,1,"1",0,0,1,0,0,0,0,1
250.631269223786,12,42.9099973509554,0,0,3200,74864,0,87266,7,"0",0,0,0,1,0,0,0,1
117.805747837844,9,0.524499215429881,2,0.4,3200,23159,0,39306.8,20,"1",1,0,0,0,0,0,0,1
139,36,28.5866394055805,0,1,3300,126541,0,134527,9,"1",0,0,0,0,1,0,0,1
192.289148972957,33,35.7305591898926,6,0,3300,130518,0,164317,9,"1",0,0,1,0,0,0,1,0
183.299915611814,6,39.0267552556297,1,0,3400,37000,0,52000,2,"1",0,1,0,0,0,0,0,1
162.366666666667,14,34.2037258264975,0,0,3500,23200,0,38666,11,"1",0,0,1,0,0,0,0,1
95.9333333333333,9,32.3011956581442,0,0,3500,19400,0,20494,5,"1",0,0,1,0,0,0,0,1
130.216175608386,18.4,31.9049378112899,1.9,0.5,3600,61584,1,61800,10,"1",0,0,0,1,0,0,0,1
72.0333333333333,4,32.2145994829385,0,0,3600,41900,2,52490,3,"1",1,0,0,0,0,0,0,1
192.733333333333,28,28.9742276250074,0,0,3600,83700,1,111800,6,"0",0,0,0,1,0,0,0,1
202.51077515241,25,41.5163896993251,2,0.7,3600,61327,0,76484,9,"0",1,0,0,0,0,0,0,1
88.4704521347716,14,29.3935433821909,0,0,3600,100693,0,114743,6,"0",0,1,0,0,0,0,0,1
97.4,17,34.7574914089732,4,1,3600,48507,0,61000,13,"1",0,1,0,0,0,0,1,0
204.272498843927,20,20.4709155077911,0,0,3600,52337,0,63989,20,"0",0,1,0,0,0,0,0,1
129.717323127429,9,26.6343475182701,0,0,3700,17857,1,21144,5,"1",0,0,1,0,0,0,0,1
252.633333333333,25,36.2833189050817,6,1,3800,19135,1,97692,1.6,"1",1,0,0,0,0,0,0,1
203.751533578916,20,20.067042050961,0,0,3800,51180,0,63459,20,"0",0,1,0,0,0,0,0,1
157.023880459393,20.2,22.2539491564939,1,0.4,3800,52741.5,2.5,73189,8.76,"0",0,0,1,0,0,0,0,1
204.64799167056,11,42.1731658823291,0,0,3800,11543,0,46045,9.03,"0",0,0,0,0,0,1,0,1
146.123242194151,14,24.4788811910939,0,0,3900,29896,0,45960,11,"1",0,0,1,0,0,0,0,1
150.3,8,32.3456015586435,1,0,3900,14500,5,22092,3.5,"1",0,0,1,0,0,0,0,1
171.666666666667,31,22.2381170432261,4,0,3900,52825,1,63000,8,"0",0,0,0,1,0,0,1,0
85.2773655787646,13,29.3439210886061,0,0,3900,102143,0,118742,2,"0",0,1,0,0,0,0,0,1
86.5666666666667,14,31.0218713877306,1,0,3900,21200,2,39000,4,"1",1,0,0,0,0,0,1,0
94.7248741671333,13,29.3909280551742,0,0,4000,105164,0,112774,1,"0",0,1,0,0,0,0,0,1
205.586680033493,19,21.8065634639499,0,0,4000,54543,0,61777,21,"0",0,1,0,0,0,0,0,1
126.533333333333,12,40.5188593528798,2,0,4000,48601.25,3,80609,1.5,"1",0,0,1,0,0,0,0,1
117.795103874788,8,41.286491947517,0,0,4000,26572,0,31960,11,"1",0,1,0,0,0,0,0,1
85.3333333333333,9,35.5000130892205,1,3,4000,17000,1,52012,22,"1",0,0,0,1,0,0,0,1
92.1333333333333,26,38.4180642031515,0,0,4000,29562,1,37200,6,"1",0,0,1,0,0,0,1,0
136.133333333333,15,36.7894422441442,3,0,4000,41700,0,76725,0.5,"1",0,0,1,0,0,0,0,1
168.666666666667,18,36.3419700499655,1,0,4000,58000,0,69440,3.5,"1",0,0,1,0,0,0,0,1
12.2,17,36.3409558917081,0,0,4000,5700,0,18000,20.1,"1",0,0,1,0,0,0,1,0
162,16,37.6978714758418,0,0,4000,45000,3,58350,3.5,"1",1,0,0,0,0,0,0,1
85.8,23,33.1331163541605,1,0,4000,7000,2,16020,18,"1",0,0,1,0,0,0,0,1
279,6,36.4866877760057,0,2,4000,66000,1,79050,1.8,"0",0,0,1,0,0,0,0,1
235.747775249358,0,19.4275090332133,0,0,4000,24796.4,0,45760,0,"0",0,0,1,0,0,0,0,1
109.566666666667,15,39.5965408277418,0,0,4000,62000,0,78000,4,"0",0,0,1,0,0,0,0,1
160.3,23,36.5220050541991,0,2,4000,64240,1,63990,5,"0",0,0,0,0,1,0,0,1
186.633333333333,9,40.4006170461167,3,1,4000,74000,0.9,93000,2.6,"1",0,0,0,1,0,0,0,1
146.1,22,34.4066867181089,0,2,4000,55000,0,59000,12,"1",0,0,1,0,0,0,1,0
212.349303879201,25,39.1287176277995,1,0.3,4000,67625,0,80698,11,"0",1,0,0,0,0,0,0,1
227.792988410622,25,39.1663287025626,2,0.3,4000,67533,0,71865,10,"0",1,0,0,0,0,0,0,1
100.774652207425,19,33.8409199038245,0,0,4100,23614.1,0,19132,0,"1",0,0,1,0,0,0,0,1
63.9333333333333,15,39.8514789804353,2,1,4100,58500,2,65000,8,"1",0,0,1,0,0,0,0,1
165.50503695302,31,22.2781743697255,4,0,4100,57992,1,63797,7,"0",0,0,0,1,0,0,1,0
211.002599120024,20,19.0277044247499,0,0,4200,56544,1,59218,19,"0",0,1,0,0,0,0,0,1
93.5,5,35.2347071240096,0,1,4200,34800,1,50225,2,"1",0,0,1,0,0,0,0,1
128.833333333333,31,33.1601418951309,0,0,4200,67700,0,77000,4,"0",0,0,0,0,1,0,1,0
75.4333333333333,16,35.0516524423913,1,1,4200,44000,1.6,55085,6,"0",0,0,1,0,0,0,1,0
110.278662594096,15,43.450587911052,0,0,4200,66272,0,82953,3,"0",0,0,1,0,0,0,0,1
209.871302243017,19,20.208032669643,0,0,4200,50216,0,58541,19,"0",0,1,0,0,0,0,0,1
129.932869017443,31,34.1813765157766,0,0,4300,71206,0,78698,3,"0",0,0,0,0,1,0,1,0
105.12070880504,14,41.8063761523582,0,0,4300,68815,0,79852,6,"0",0,0,1,0,0,0,0,1
263.970300294846,5,36.4320939367088,0,2,4300,72021,0,80027,2,"0",0,0,1,0,0,0,0,1
162.390010669274,30,23.5810792388306,3,0,4400,53969,0,63869,7,"0",0,0,0,1,0,0,1,0
207.169658380057,17,27.4831568972986,0.7,1.3,4400,34742.7,0.8,60250,11.7,"0",0,1,0,0,0,0,0,1
89.8610582497177,17,39.1580848338213,3,1,4400,53091,0,64074,14,"1",0,1,0,0,0,0,1,0
81.3490650979605,15,40.7053087596899,0,1,4500,66127,0,79087,4,"0",0,0,1,0,0,0,0,1
136.752437046706,22.7,25.2272529043105,0.9,0.0999999999999999,4500,61054.6,0.2,77182,5.91,"0",1,0,0,0,0,0,0,1
170.366666666667,19,37.3842482636227,0,0,4500,39000,1,66000,1,"1",0,0,1,0,0,0,0,1
118.760410071659,14,41.4211105205776,0,0,4500,71082,0,79247,4,"0",0,0,1,0,0,0,0,1
270.993642402285,0,11.6527387959616,0,0,4500,17748.6867647059,0,49044,0,"0",0,0,1,0,0,0,0,1
222.6,13,40.5973962931286,1.2,0.2,4500,57000,1,76076.375,5,"1",0,0,1,0,0,0,0,1
122.6,22,37.481503830503,1,0,4500,34184,2,46000,3.5,"1",1,0,0,0,0,0,0,1
125.8,34,38.1912479797376,4,0,4500,66517,0,87000,10,"1",0,0,0,1,0,0,1,0
86.1666666666667,18,29.2618675999845,0,0,4500,45500,0,50000,6,"0",0,0,1,0,0,0,0,1
203.866666666667,20,34.5233998399327,0,2,4500,118000,1,146870,4.5,"1",0,0,0,1,0,0,0,1
80.1,10,34.1107310034389,3,2,4500,90000,3,105800,6,"1",0,0,1,0,0,0,0,1
142.824391513498,24,35.2269971919884,0,0,4700,67913,0,97205,2,"0",1,0,0,0,0,0,1,0
283.959538087112,5,36.4754732826378,0,2,4700,71855,0,88566,2,"0",0,0,1,0,0,0,0,1
54.1364774295931,15,34.4165078109021,0,0.0999999999999999,4700,53918,2.3,59511,6,"0",0,0,1,0,0,0,1,0
61.8,17,43.0212613546812,0,0,4700,49100,2,58238,0.1,"1",0,0,0,1,0,0,0,1
182.248331560814,27,29.2090225796956,0,0,4700,88026,0,115506,6,"0",0,0,0,1,0,0,0,1
90.4666666666667,16,29.9721257830742,2,1,4700,26900,1,45000,9,"1",0,0,0,1,0,0,0,1
137.319724808842,23,34.2752937772243,0,0,4800,67317,0,97191,3,"0",1,0,0,0,0,0,0,1
160.146311284359,30,21.5837601207121,3,0,4800,56067,1,63102,9,"0",0,0,0,1,0,0,1,0
275.032394832909,11,43.7176351117471,0,0,4800,80482,0,88342,7,"0",0,0,0,1,0,0,0,1
179.162574709457,31,22.5443928365337,3,0,4900,58688,2,63348,9,"0",0,0,0,1,0,0,1,0
141.858998953769,23,37.7696186101435,0,0,4900,65873,0,90408,2,"0",1,0,0,0,0,0,0,1
101.746766439263,8,33.2431569778701,0,0,4900,25597,0,23031,5,"1",0,0,1,0,0,0,0,1
112.573418882591,15,41.6739963615285,0,0,4900,67794,0,84630,4,"0",0,0,1,0,0,0,0,1
81.5,13,35.7054701419838,0,0,4900,44000,3,59745,10,"1",0,0,1,0,0,0,0,1
233.208283067246,16.5,32.2602377202149,0.8,1.4,4900,24463.5,0.9,28437.5,10.17,"0",0,1,0,0,0,0,0,1
131.933333333333,22,40.7775088145386,0,0,4900,170986,0,245300,7.065,"0",0,0,0,0,1,0,1,0
61.6425060799225,14,40.5909100180356,2,1,4900,65576,1,65774,6,"1",0,0,1,0,0,0,0,1
183.635613228834,30,22.795423551833,4,0,4900,57461,0,68494,8,"0",0,0,0,1,0,0,1,0
192.427923885391,18.2,33.7055877376094,1.2,0.4,4900,56003.2,0.6,69706,9.01454545454545,"0",0,0,1,0,0,0,0,1
233.035619822369,19.6785714285714,33.3546526264887,1,0.7,5000,25099,2.1,34846,10.8,"0",0,1,0,0,0,0,0,1
65.0329690071755,16,36.6994149216727,0,-1.16573417585641e-16,5000,47479,2.27272727272727,61690,5,"0",1,0,0,0,0,0,1,0
122.597222584587,15,40.6167793460827,0,0,5000,66839,0,87168,4,"0",0,0,1,0,0,0,0,1
207.143481334762,12,44.1079516907353,0,0,5000,12457,0,53448,10.78,"0",0,0,0,0,0,1,0,1
193.636446864652,28,25.8973164822195,0,0,5000,90059,0,113714,7,"0",0,0,0,1,0,0,0,1
65.7,5,31.4037095209407,0,0,5000,22320,1,34900,10,"1",0,0,1,0,0,0,0,1
61.7666666666667,8,47.2378157770782,0,0,5000,40000,2,70500,0.4,"1",1,0,0,0,0,0,0,1
58.8666666666667,16,37.2678652899507,1,0,5000,100882,0,102700,5,"1",1,0,0,0,0,0,0,1
105.41755151914,11.2,32.9567569745671,1.3,0.3,5000,31000,0.7,47350,12,"1",0,0,0,1,0,0,0,1
100.3,14,40.4143677915048,0,0,5000,63125,0,126500,3,"1",0,1,0,0,0,0,0,1
142.806851036999,21,34.1012125158996,2.3,0.35,5000,1e+05,0.6,129693.5,13,"1",1,0,0,0,0,0,0,1
121.9,14,34.4010942820143,2,0,5000,72974.25,0,132000,17.5,"1",0,0,1,0,0,0,0,1
54.7333333333333,8,37.8517766760795,0,0,5000,23777.6,2,9100,1,"1",0,0,1,0,0,0,0,1
57,9,36.7666660063656,0,0,5000,34200,1,50830,6,"1",0,0,1,0,0,0,0,1
72.4333333333333,12,38.8501906259582,0,0,5000,50292.9,1,71277,10,"1",0,0,1,0,0,0,0,1
180.3736805254,26.1,37.750296587601,1.4,1.7,5000,123000,1.3,157500,9,"1",1,0,0,0,0,0,0,1
88.7,3,29.9864162155508,0,0,5000,16600,1,25250,6,"1",0,0,1,0,0,0,0,1
285.333333333333,6,36.6475544833338,1,0,5000,30774.05,0,52000,4.06,"1",0,0,1,0,0,0,0,1
74.6333333333333,9,30.7400694047137,0,0,5000,22700,3,34225,4,"1",0,0,1,0,0,0,0,1
335.033333333333,42,43.2088435784099,1,0,5000,6000,3,38575,7,"1",0,0,0,0,0,1,0,1
142.754229338337,23,37.1287079005478,1.8,0.4,5000,49333.6,0.9,74500,19,"1",0,0,1,0,0,0,0,1
150.450358781873,22.3,34.3635682894921,1.1,1.1,5000,54718.2,1.2,94119,19,"1",0,0,1,0,0,0,0,1
125.966666666667,10,33.2881708879523,0,0,5000,73126,2,87500,1,"0",0,0,1,0,0,0,1,0
300.366666666667,24,37.6554890850668,1,0,5000,72517,1,86250,19,"0",1,0,0,0,0,0,1,0
182.633333333333,13,25.7213881070893,0,0,5000,26037,0,35000,12,"0",0,0,0,1,0,0,0,1
179.833333333333,19,27.7842001817851,0.5,1.1,5000,39000,0.8,50340,10,"0",0,1,0,0,0,0,0,1
276.966666666667,14,23.8826373098988,0,0,5000,23244.65,1,26550,1.7,"0",0,0,1,0,0,0,1,0
141.972849583415,23.925,33.9073397645938,0.8,1,5000,70470,2.3,77908,5,"0",0,0,1,0,0,0,1,0
266.8,26,39.5771139356869,0,0,5000,32671.2,1,36375,3,"0",0,0,1,0,0,0,0,1
160.353261736024,19.3,31.932086319855,0.6,1,5000,74225,1.5,89640,0.3,"0",0,0,0,1,0,0,1,0
51.7666666666667,4,38.5973277852439,0,0,5000,33365.6,0,65400,1.5,"0",0,1,0,0,0,0,0,1
107.133333333333,5,27.3196199540559,3,0,5000,21375.3,10,37500,5.33,"1",0,0,1,0,0,0,0,1
51.7666666666667,14,35.8458003714054,0,0,5000,78565,3,98500,24,"0",0,0,0,1,0,0,1,0
219.133333333333,18,27.5326371594703,0,0,5000,59900,1,80800,15,"0",0,0,0,1,0,0,1,0
228.3,24,23.781150035881,6,3,5000,10171,0,26809,13,"1",0,1,0,0,0,0,0,1
133.9,34,39.5765095181831,0,0,5000,78893,1,82600,16,"1",1,0,0,0,0,0,0,1
122.766666666667,28,35.1728565563643,3,5,5000,85165,5,107940,6,"1",1,0,0,0,0,0,0,1
131.866666666667,30,44.9961601699509,0,0,5000,68000,0,75616,0.1,"1",0,0,0,1,0,0,1,0
82.1333333333333,13,36.3248677386647,1,0,5000,71571,0,85100,1.4,"1",0,0,0,1,0,0,1,0
222.2,6,32.1707385241677,0,1,5000,28000,1,36810,2,"1",0,0,1,0,0,0,1,0
163.366666666667,16,32.3162805202148,2,3,5000,40000,1,32480,8,"1",0,0,1,0,0,0,0,1
144.066666666667,17,36.9572152065822,2,1,5000,81748,2,111733.25,14,"1",0,0,0,1,0,0,1,0
178.692508696335,19,26.4481974630236,0.4,1,5000,44674,1.4,59375,10,"0",0,1,0,0,0,0,0,1
97.1,23,35.4053573645864,0,0,5000,61999,0,75021.3,5,"1",0,0,1,0,0,0,0,1
120.675063156323,10,37.5127084094205,0,0,5000,80153,2,97275,1,"0",0,0,1,0,0,0,1,0
148.720404690659,23,36.6692786120713,0,0,5000,68739,0,93435,3,"0",1,0,0,0,0,0,0,1
69.1074655974897,15,35.0250729684648,1,1.1,5000,51209,2.4,55320,5,"0",0,0,0,0,0,1,1,0
148.340645492302,14,46.4898740006703,2,1,5000,46696,0,85202,2,"1",0,0,1,0,0,0,0,1
257.652206396173,26,40.9525888840587,0,0,5000,42650.6,0,46281,2,"0",0,0,1,0,0,0,0,1
125.13062556495,14,42.1835386723762,0,0,5000,66435,0,82819,2,"0",0,0,1,0,0,0,0,1
127.498813439734,22,40.3082593624099,0,0,5100,179725,0,251962,10.425,"0",0,0,0,0,1,0,1,0
177.958255117205,28,26.2579701324031,0,0,5100,85583,1,115341,7,"0",0,0,0,1,0,0,0,1
273.881705161417,6,39.8521465151115,0,1,5100,72891,0,80691,1,"0",0,0,1,0,0,0,0,1
69,17,32.7122759757781,0,0,5100,30755,0,46735,10,"1",0,0,1,0,0,0,0,1
258.789297617553,14,26.7223433365497,0,0,5100,31539.95,0,26715,1,"0",0,0,1,0,0,0,1,0
181.663040156594,28,25.444759149195,0,0,5100,87258,0,121382,6,"0",0,0,0,1,0,0,0,1
277.94456081157,14,23.6446912830717,0,0,5100,14965.7867647059,1,28291,2,"0",0,0,1,0,0,0,1,0
21.2,2,29.4745281481775,0,0,5100,9900,0,30451,11,"1",0,0,1,0,0,0,0,1
417.633333333333,50,36.9508151795463,1,1.3,5100,93000,2,116875,10,"0",0,0,1,0,0,0,0,1
86.2333333333333,13,34.5504208125376,2,1,5100,15500,2,34000,0,"1",0,0,1,0,0,0,1,0
157.859802092533,36,25.6507412239726,0,1,5100,129319,0,141875,7,"1",0,0,0,0,1,0,0,1
290.034107994353,6,38.7669850708065,0,2,5100,66834,0,87361,0,"0",0,0,1,0,0,0,0,1
125.787400113614,10,34.4460792217199,0,0,5100,73882,1,96031,0,"0",0,0,1,0,0,0,1,0
121.075972603058,9,36.4017295484951,0,0,5100,74071,2,97064,0,"0",0,0,1,0,0,0,1,0
108.072590806335,15,43.2901398161473,0,0,5100,62702,0,79784,2,"0",0,0,1,0,0,0,0,1
266.81346457476,14,23.7974010578158,0,0,5200,14543.1117647059,1,36425,2,"0",0,0,1,0,0,0,1,0
119.7,25,38.3278903974467,1,0,5200,67000,0,77000,9,"0",0,0,1,0,0,0,0,1
184.296687292686,19,24.4147631772257,-3.38618022510673e-16,0.0999999999999999,5200,43039,0.916666666666666,53521,11,"0",0,1,0,0,0,0,0,1
17.2,7,29.4657896830569,0,1,5200,19000,10,26000,0,"0",0,0,1,0,0,0,1,0
81.1,2,33.4534492039037,1,0,5200,24068.4,1,9500,1,"1",0,0,1,0,0,0,1,0
123.766666666667,12,37.6230392881618,0,0,5200,91250,1,110000,24,"0",0,1,0,0,0,0,0,1
221.118081705132,11,42.7120938437209,0,0,5200,16324,0,45187,6.63,"0",0,0,0,0,0,1,0,1
157.771035724923,13,72.6704333126687,0,0,5200,40564,1,39527,0,"1",0,0,1,0,0,0,0,1
141.235093922558,14.8,19.1312011793261,1,1.2,5300,73698,2.8,84427,4,"0",0,0,1,0,0,0,1,0
175.328703823634,22,40.442570388756,0,1,5300,66987,1,65111,4,"0",0,0,0,0,1,0,0,1
302.358709459518,8,39.1969854022828,0,0,5300,26908,0,36078,3.7,"1",0,0,1,0,0,0,0,1
270.993642402285,0,12.0436705756624,0,0,5300,19008.5867647059,0,49396,0,"0",0,0,1,0,0,0,0,1
184.742767163459,18,27.9061227256321,0.9,1.2,5300,44993,2.5,50673,7,"0",0,1,0,0,0,0,0,1
98.3333333333333,12,38.464596696154,0,1,5300,51000,0,64000,10,"1",1,0,0,0,0,0,0,1
124.182178801947,10,34.5990601938726,0,0,5300,75958,1,91703,0,"0",0,0,1,0,0,0,1,0
109.93390789171,11,35.8385427004092,0,0,5300,97132,1,117343,22,"0",0,1,0,0,0,0,0,1
212.891746071273,25,38.5914940276982,1,0.2,5300,60826,0,80826,10,"0",1,0,0,0,0,0,0,1
137.702841991519,23.575,28.4239619064256,0.9,1.65,5300,83552,2.1,96809,0,"0",0,0,0,1,0,0,1,0
208.162714012753,20,19.7621137014879,0,0,5300,47449,0,63895,19,"0",0,1,0,0,0,0,0,1
197.241957282284,20,19.3505056330238,0,0,5300,50934,0,62957,21,"0",0,1,0,0,0,0,0,1
69.5424301072283,16,36.4802362989822,0,0.0999999999999999,5400,53429,3.4,64505,5,"0",0,0,1,0,0,0,1,0
40.7098490037092,4,37.8487710346276,0,0,5400,32740.5,0,65474,1,"0",0,1,0,0,0,0,0,1
189.034304642567,18,24.7011362617701,0.4,1.1,5400,47844,1.6,52040,8,"0",0,1,0,0,0,0,0,1
95.6,22,38.1565178424625,0,0,5400,45509,0,57453,4,"1",0,0,0,0,1,0,1,0
199.9,20,35.3740427441099,1,0,5400,59720,1,63450,5,"1",0,0,0,1,0,0,0,1
185.076347255609,28,26.3548892946471,0,0,5400,86922,1,119846,5,"0",0,0,0,1,0,0,0,1
136.632944161805,30,32.0500234903907,0,0,5400,68625,0,82304,2,"0",0,0,0,0,1,0,1,0
122.940288596798,15,44.09232568164,0,0,5400,65814,0,85848,4,"0",0,0,1,0,0,0,0,1
170.318081330442,21.5,23.1637429473473,0.4,0.0999999999999999,5400,61578.3,0.3,75254,11.2545454545455,"0",0,0,1,0,0,0,0,1
102.5,19,43.826367805992,0,0,5400,78300,3,88000,8,"1",0,0,0,1,0,0,0,1
78.452125766269,16,35.7636379965225,0,0.2,5400,48152,2.47272727272727,55760,6,"0",1,0,0,0,0,0,1,0
116.591976877343,24,37.6126827235486,1,0,5500,70481,0,82446,8,"0",0,0,1,0,0,0,0,1
160.759250805892,14.4,35.2720737354933,1.1,0.3,5500,32510.2,1.4,35402,6.93,"0",0,0,1,0,0,0,0,1
55.5580490439362,13,31.3755424159465,0,0,5500,87765,2,101053,22,"0",0,0,0,1,0,0,1,0
189.295318465345,19,20.6541288964237,0,0,5500,52897,0,65054,20,"0",0,1,0,0,0,0,0,1
153.933333333333,27,36.7676145994615,3,0,5500,24700,3,35675,1,"1",0,0,1,0,0,0,1,0
149.002928245591,11.4,29.6428432979063,1.7,0.2,5500,29273.075,0.3,43132,3.91,"1",0,0,1,0,0,0,0,1
216.133333333333,30,31.3346690328861,0,0,5500,43486,4,81600,4,"0",0,1,0,0,0,0,1,0
130.8,14,30.4270423496934,2,3,5500,21359,3,30000,7,"1",0,0,1,0,0,0,1,0
167.366666666667,8,41.4484801484462,1,0,5500,24666.8,1,13770,5,"1",1,0,0,0,0,0,0,1
187.020518788362,27,27.6467485047862,0,0,5500,93051,1,115374,6,"0",0,0,0,1,0,0,0,1
186.424416021732,27,28.4175308957545,0,0,5500,87438,1,116679,6,"0",0,0,0,1,0,0,0,1
